time;flow
43540,720;72,909
43540,930;72,906
43541,140;72,904
43541,350;72,901
43541,560;72,899
43541,770;72,896
43541,980;72,894
43542,190;72,891
43542,400;72,888
43542,610;72,886
43542,820;72,883
43543,030;72,880
43543,240;72,877
43543,450;72,875
43543,660;72,872
43543,870;72,869
43544,080;72,867
43544,290;72,864
43544,500;72,861
43544,710;72,859
43544,920;72,856
43545,130;72,854
43545,340;72,851
43545,550;72,849
43545,760;72,846
43545,970;72,844
43546,180;72,842
43546,390;72,840
43546,600;72,838
43546,810;72,836
43547,020;72,834
43547,230;72,833
43547,440;72,831
43547,650;72,830
43547,860;72,828
43548,070;72,827
43548,280;72,826
43548,490;72,825
43548,700;72,825
43548,910;72,824
43549,120;72,824
43549,330;72,824
43549,540;72,824
43549,750;72,824
43549,960;72,824
43550,170;72,825
43550,380;72,825
43550,590;72,826
43550,800;72,827
43551,010;72,829
43551,220;72,830
43551,430;72,831
43551,640;72,833
43551,850;72,835
43552,060;72,837
43552,270;72,839
43552,480;72,841
43552,690;72,844
43552,900;72,846
43553,110;72,849
43553,320;72,852
43553,530;72,855
43553,740;72,858
43553,950;72,861
43554,160;72,864
43554,370;72,867
43554,580;72,871
43554,790;72,874
43555,000;72,878
43555,210;72,882
43555,420;72,886
43555,630;72,889
43555,840;72,893
43556,050;72,898
43556,260;72,902
43556,470;72,906
43556,680;72,910
43556,890;72,915
43557,100;72,919
43557,310;72,924
43557,520;72,928
43557,730;72,933
43557,940;72,937
43558,150;72,942
43558,360;72,947
43558,570;72,952
43558,780;72,956
43558,990;72,961
43559,200;72,966
43559,410;72,971
43559,620;72,976
43559,830;72,981
43560,040;72,986
43560,250;72,991
43560,460;72,996
43560,670;73,001
43560,880;73,006
43561,090;73,011
43561,300;73,016
43561,510;73,022
43561,720;73,027
43561,930;73,032
43562,140;73,038
43562,350;73,043
43562,560;73,048
43562,770;73,054
43562,980;73,059
43563,190;73,065
43563,400;73,071
43563,610;73,076
43563,820;73,082
43564,030;73,088
43564,240;73,094
43564,450;73,100
43564,660;73,106
43564,870;73,112
43565,080;73,118
43565,290;73,125
43565,500;73,131
43565,710;73,138
43565,920;73,144
43566,130;73,151
43566,340;73,157
43566,550;73,164
43566,760;73,171
43566,970;73,178
43567,180;73,185
43567,390;73,192
43567,600;73,199
43567,810;73,207
43568,020;73,214
43568,230;73,222
43568,440;73,229
43568,650;73,237
43568,860;73,245
43569,070;73,253
43569,280;73,261
43569,490;73,269
43569,700;73,278
43569,910;73,286
43570,120;73,294
43570,330;73,303
43570,540;73,312
43570,750;73,321
43570,960;73,329
43571,170;73,338
43571,380;73,347
43571,590;73,357
43571,800;73,366
43572,010;73,375
43572,220;73,384
43572,430;73,394
43572,640;73,403
43572,850;73,412
43573,060;73,422
43573,270;73,432
43573,480;73,441
43573,690;73,451
43573,900;73,460
43574,110;73,470
43574,320;73,480
43574,530;73,489
43574,740;73,499
43574,950;73,509
43575,160;73,518
43575,370;73,528
43575,580;73,538
43575,790;73,547
43576,000;73,557
43576,210;73,566
43576,420;73,576
43576,630;73,586
43576,840;73,595
43577,050;73,604
43577,260;73,614
43577,470;73,623
43577,680;73,633
43577,890;73,642
43578,100;73,651
43578,310;73,660
43578,520;73,669
43578,730;73,678
43578,940;73,687
43579,150;73,696
43579,360;73,705
43579,570;73,713
43579,780;73,722
43579,990;73,730
43580,200;73,739
43580,410;73,747
43580,620;73,756
43580,830;73,764
43581,040;73,772
43581,250;73,781
43581,460;73,789
43581,670;73,797
43581,880;73,806
43582,090;73,814
43582,300;73,823
43582,510;73,831
43582,720;73,840
43582,930;73,848
43583,140;73,857
43583,350;73,866
43583,560;73,875
43583,770;73,884
43583,980;73,893
43584,190;73,902
43584,400;73,912
43584,610;73,921
43584,820;73,931
43585,030;73,941
43585,240;73,951
43585,450;73,961
43585,660;73,972
43585,870;73,982
43586,080;73,993
43586,290;74,005
43586,500;74,016
43586,710;74,027
43586,920;74,039
43587,130;74,052
43587,340;74,064
43587,550;74,077
43587,760;74,090
43587,970;74,103
43588,180;74,117
43588,390;74,131
43588,600;74,145
43588,810;74,159
43589,020;74,174
43589,230;74,190
43589,440;74,205
43589,650;74,222
43589,860;74,238
43590,070;74,255
43590,280;74,272
43590,490;74,289
43590,700;74,307
43590,910;74,325
43591,120;74,344
43591,330;74,362
43591,540;74,381
43591,750;74,400
43591,960;74,420
43592,170;74,440
43592,380;74,460
43592,590;74,480
43592,800;74,500
43593,010;74,521
43593,220;74,542
43593,430;74,563
43593,640;74,584
43593,850;74,605
43594,060;74,627
43594,270;74,649
43594,480;74,671
43594,690;74,693
43594,900;74,715
43595,110;74,737
43595,320;74,760
43595,530;74,782
43595,740;74,805
43595,950;74,828
43596,160;74,851
43596,370;74,874
43596,580;74,897
43596,790;74,920
